"treatment_ordered","treat1","treat2_felon","treat_combined","registered","v_pres_general_12","v08","returned","returntoprison","ageonelecday","f_contype","f_daysserved","timesincerelease"
1,0,0,0,0,"0",0,0,0,35.9297370910645,"POSSESS OF HALLUC OR 4+ OZ MARIJUANA",42.0079727172852,0.653392255306244
3,0,1,1,0,"0",0,0,0,22.9744358062744,"POSSESSION OF NARCOTICS",414.485290527344,0.859687626361847
1,0,0,0,0,"0",0,0,0,35.2552947998047,"CARRYING WEAPONS WITHOUT A PERMIT",332.805694580078,1.83463227748871
1,0,0,0,0,"0",NA,0,0,44.0541572570801,"POSSESSION OF NARCOTICS",478.54541015625,2.65338158607483
1,0,0,0,0,"0",0,0,0,22.7665252685547,"POSSESSION OF NARCOTICS",128.377487182617,0.651669859886169
1,0,0,0,0,"0",0,0,0,35.2963180541992,"CRIM VIOL OF PROTECTIVE ORDER",158.954193115234,1.12940311431885
1,0,0,0,0,"0",0,0,0,35.8578681945801,"POSSESS OF HALLUC OR 4+ OZ MARIJUANA",145.6982421875,0.446712821722031
1,0,0,0,0,"0",NA,0,0,20.1858158111572,"BURGLARY, THIRD DEGREE",188.121322631836,0.285103172063828
1,0,0,0,0,"0",0,0,0,32.9902191162109,"CRIM VIOL OF PROTECTIVE ORDER",102.713859558105,1.21930885314941
3,0,1,1,0,"0",NA,1,0,35.2131233215332,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",325.780487060547,3.17147660255432
2,1,0,1,0,"0",NA,1,0,31.4268054962158,"LARCENY, THIRD DEGREE",938.948669433594,1.28121316432953
2,1,0,1,0,"0",0,1,0,27.2245502471924,"LARCENY, THIRD DEGREE",289.602752685547,0.393969655036926
1,0,0,0,0,"0",0,0,0,42.7143363952637,"SALE OF CONTROLLED SUBSTANCE",257.712707519531,2.27552056312561
3,0,1,1,0,"0",NA,0,0,22.3784523010254,"SALE OF CONTROLLED SUBSTANCE",522.002014160156,0.746537387371063
1,0,0,0,0,"0",0,0,0,40.2836036682129,"LARCENY, SECOND DEGREE",533.501525878906,1.93872439861298
2,1,0,1,0,"0",0,0,0,36.3774490356445,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",744.697387695312,0.956927597522736
1,0,0,0,0,"0",0,0,0,44.3811416625977,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",102.194854736328,2.96114158630371
1,0,0,0,0,"0",0,0,0,22.5134391784668,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",510.740600585938,0.849757254123688
2,1,0,1,0,"0",0,0,0,32.2053260803223,"POSSESSION OF NARCOTICS",28.1479301452637,2.53603434562683
3,0,1,1,0,"0",0,0,0,29.4316024780273,"POSSESSION OF NARCOTICS",414.461029052734,0.586608588695526
2,1,0,1,0,"0",0,0,0,46.0725173950195,"LARCENY, SECOND DEGREE",359.630187988281,1.31951510906219
3,0,1,1,0,"0",0,0,0,36.4696006774902,"POSSESSION OF NARCOTICS",115.977249145508,2.85078191757202
1,0,0,0,0,"0",0,0,0,28.837833404541,"CRIM VIOL OF PROTECTIVE ORDER",29.8073348999023,2.44620132446289
3,0,1,1,0,"0",NA,1,0,34.464771270752,"CRIM VIOL OF PROTECTIVE ORDER",240.264129638672,2.87087798118591
3,0,1,1,0,"0",1,1,0,32.3008880615234,"CRIMINAL POSS OF PISTOL/REVOLVER",389.197021484375,1.81535708904266
2,1,0,1,0,"0",NA,0,0,34.4621238708496,"POSSESSION OF NARCOTICS",180.091125488281,3.18129849433899
1,0,0,0,1,"0",NA,0,0,41.6268196105957,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",624.078552246094,1.79993057250977
1,0,0,0,0,"0",0,0,0,45.7426986694336,"CRIM VIOL OF PROTECTIVE ORDER",226.780944824219,2.2922055721283
3,0,1,1,0,"0",NA,0,0,55.8273887634277,"FAILURE TO APPEAR, FIRST DEGREE",420.994171142578,3.0070059299469
1,0,0,0,0,"0",0,0,0,60.2694282531738,"CRIMINAL POSS OF PISTOL/REVOLVER",299.565185546875,0.270411789417267
1,0,0,0,0,"0",0,0,0,43.2517585754395,"LARCENY, THIRD DEGREE",713.043090820312,1.19027197360992
2,1,0,1,0,"0",NA,0,0,30.1911087036133,"BURGLARY, THIRD DEGREE",873.98046875,1.72342073917389
1,0,0,0,0,"0",0,0,0,27.2254219055176,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",684.933837890625,0.951236844062805
3,0,1,1,0,"0",0,0,0,22.3228073120117,"LARCENY, SECOND DEGREE",130.891983032227,0.861222743988037
3,0,1,1,0,"0",0,0,0,34.2883224487305,"SALE OF CONTROLLED SUBSTANCE",349.157897949219,1.30778217315674
2,1,0,1,0,"0",0,1,0,23.5706634521484,"BURGLARY, THIRD DEGREE",212.23210144043,2.61671233177185
1,0,0,0,0,"0",0,0,0,29.7477512359619,"LARCENY, THIRD DEGREE",113.417190551758,2.20864582061768
2,1,0,1,0,"0",0,0,0,24.7992649078369,"BURGLARY, THIRD DEGREE",98.1777114868164,1.80041468143463
1,0,0,0,0,"0",NA,0,0,43.0647048950195,"RECKLESS BURNING",662.158813476562,3.05680727958679
1,0,0,0,0,"0",0,0,0,48.4976654052734,"ASSAULT, SECOND DEGREE",295.880737304688,2.47588801383972
1,0,0,0,0,"0",0,0,0,49.081901550293,"POSSESSION OF NARCOTICS",128.470611572266,2.70253825187683
1,0,0,0,0,"0",0,0,0,49.4236335754395,"CRIM VIOL OF PROTECTIVE ORDER",9.58765411376953,1.07563126087189
3,0,1,1,0,"0",0,1,0,53.7904739379883,"POSSESSION OF NARCOTICS",25.1274127960205,2.5104718208313
2,1,0,1,0,"0",NA,1,0,26.1362571716309,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",508.532196044922,2.95936250686646
3,0,1,1,0,"0",0,1,0,26.2934303283691,"BURGLARY, THIRD DEGREE",546.659362792969,1.82912003993988
2,1,0,1,0,"0",0,1,0,27.2854785919189,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",106.485977172852,1.2645423412323
2,1,0,1,1,"1",0,1,0,47.4103050231934,"BURGLARY, THIRD DEGREE",399.827301025391,1.81290996074677
1,0,0,0,0,"0",NA,0,1,19.3090190887451,"LARCENY, SECOND DEGREE",290.971649169922,1.77003216743469
2,1,0,1,0,"0",NA,0,0,23.6435031890869,"LARCENY, THIRD DEGREE",979.411865234375,1.84103298187256
1,0,0,0,0,"0",1,0,0,46.088550567627,"ASSAULT, SECOND DEGREE",94.8267822265625,3.09017324447632
3,0,1,1,0,"0",NA,1,0,65.5930023193359,"BURGLARY, THIRD DEGREE",314.181854248047,3.43008327484131
3,0,1,1,0,"0",0,0,0,26.463005065918,"SALE OF CONTROLLED SUBSTANCE",129.932159423828,2.5921003818512
1,0,0,0,1,"1",1,0,0,37.0988616943359,"ASSAULT ON POLICE OR FIRE OFFICER",83.2668685913086,1.93414568901062
3,0,1,1,0,"0",0,1,0,48.3898658752441,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",600.455505371094,1.59989285469055
3,0,1,1,0,"0",0,0,0,47.9071235656738,"CRIM VIOL OF PROTECTIVE ORDER",38.9414596557617,1.55156576633453
1,0,0,0,0,"0",1,0,0,30.0231246948242,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",57.7434005737305,1.76987409591675
2,1,0,1,0,"0",0,1,0,43.3138618469238,"LARCENY, SECOND DEGREE",86.0769348144531,1.37344467639923
2,1,0,1,0,"0",0,0,0,28.1358909606934,"POSSESSION OF NARCOTICS",30.7915878295898,3.05107641220093
1,0,0,0,0,"0",1,0,0,52.4861106872559,"STRANGULATION 2ND DEGREE",147.65022277832,0.946156084537506
1,0,0,0,0,"0",0,0,0,46.3477363586426,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",493.107482910156,1.91701686382294
3,0,1,1,0,"0",NA,0,0,33.6519737243652,"CRIM VIOL OF PROTECTIVE ORDER",563.779541015625,3.13435578346252
1,0,0,0,0,"0",0,0,0,30.7867183685303,"POSSESSION OF NARCOTICS",203.655426025391,2.74783158302307
1,0,0,0,0,"0",NA,0,0,41.5966033935547,"BURGLARY, THIRD DEGREE",362.494476318359,3.26794195175171
1,0,0,0,0,"0",NA,0,0,51.0319023132324,"LARCENY, SECOND DEGREE",365.399810791016,3.09739542007446
1,0,0,0,0,"0",NA,0,0,31.4333457946777,"CARRYING WEAPON IN A MOTOR VEHICLE",721.172424316406,3.19606494903564
1,0,0,0,0,"0",0,0,0,42.2174072265625,"BURGLARY, THIRD DEGREE",272.484191894531,0.537204086780548
1,0,0,0,0,"0",0,0,0,35.8102760314941,"POSSESSION OF NARCOTICS",66.3331756591797,0.767221510410309
2,1,0,1,0,"0",NA,0,0,30.0820598602295,"SALE OF CONTROLLED SUBSTANCE",139.180297851562,3.21988391876221
3,0,1,1,0,"0",0,0,0,38.3520927429199,"POSSESSION OF NARCOTICS",297.399932861328,2.50388169288635
2,1,0,1,0,"0",0,1,0,51.7343482971191,"ASSAULT, SECOND DEGREE",68.7287139892578,2.07946968078613
2,1,0,1,0,"0",0,0,0,43.7180442810059,"POSSESSION OF NARCOTICS",146.556930541992,1.67764902114868
2,1,0,1,0,"0",0,0,0,48.1513824462891,"POSSESSION OF NARCOTICS",525.186096191406,1.66995489597321
3,0,1,1,0,"0",0,0,0,38.6415138244629,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",260.417785644531,1.18497002124786
3,0,1,1,0,"0",NA,1,0,33.1873321533203,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",505.019317626953,2.42227482795715
1,0,0,0,0,"0",NA,0,0,33.8605918884277,"ESCAPE, FIRST DEGREE",695.039001464844,2.3551664352417
1,0,0,0,1,"0",0,0,0,25.7682476043701,"POSSESSION OF NARCOTICS",238.223281860352,2.02697205543518
3,0,1,1,0,"0",0,0,0,49.1047592163086,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",40.5362739562988,1.50948762893677
2,1,0,1,0,"0",NA,1,0,43.7341766357422,"POSSESSION OF NARCOTICS",392.927215576172,3.0440046787262
2,1,0,1,0,"0",0,0,0,47.258243560791,"CRIM VIOL OF PROTECTIVE ORDER",453.073425292969,1.44785106182098
1,0,0,0,0,"0",0,0,0,53.5483932495117,"POSSESSION OF NARCOTICS",208.799224853516,2.70562028884888
1,0,0,0,0,"0",0,0,0,28.0606250762939,"FORGERY, FIRST DEGREE",246.092025756836,2.36071109771729
1,0,0,0,0,"0",NA,0,0,34.9765205383301,"CARRYING WEAPON IN A MOTOR VEHICLE",388.93115234375,2.69372296333313
2,1,0,1,0,"0",0,1,0,61.7396469116211,"BURGLARY, THIRD DEGREE",131.2041015625,2.46562314033508
3,0,1,1,0,"0",0,1,0,23.2731285095215,"SALE OF CONTROLLED SUBSTANCE",291.973571777344,0.790401577949524
1,0,0,0,0,"0",NA,0,0,20.9787273406982,"CRIMINAL MISCHIEF, FIRST DEGREE",416.281280517578,0.685006082057953
2,1,0,1,0,"0",0,0,0,52.7010345458984,"CRIM VIOL OF PROTECTIVE ORDER",368.791259765625,2.0670108795166
1,0,0,0,0,"0",0,0,0,29.349817276001,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",134.544586181641,0.740943312644958
1,0,0,0,1,"0",0,0,0,55.66748046875,"ROBBERY, THIRD DEGREE",237.658294677734,0.698107481002808
3,0,1,1,0,"0",NA,1,0,44.4343566894531,"BURGLARY, THIRD DEGREE",724.057922363281,2.51907515525818
1,0,0,0,0,"0",0,0,1,32.1668243408203,"BURGLARY, THIRD DEGREE",117.279067993164,1.188117146492
1,0,0,0,0,"0",0,0,0,25.5699863433838,"CRIM VIOL OF PROTECTIVE ORDER",127.065673828125,1.51770770549774
1,0,0,0,0,"0",0,0,0,46.1626281738281,"POSSESSION OF NARCOTICS",331.106872558594,2.48896098136902
1,0,0,0,0,"0",NA,0,0,30.4757499694824,"SALE OF CONTROLLED SUBSTANCE",618.290893554688,1.90302050113678
1,0,0,0,0,"0",0,0,0,38.0112495422363,"LARCENY, THIRD DEGREE",162.408264160156,2.7616925239563
1,0,0,0,0,"0",0,0,0,28.6352634429932,"BURGLARY, THIRD DEGREE",492.564300537109,1.89976012706757
2,1,0,1,0,"0",0,1,0,41.2546005249023,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",526.182312011719,0.812251091003418
1,0,0,0,0,"0",0,0,0,45.8123359680176,"POSSESSION OF NARCOTICS",284.593170166016,0.843776881694794
1,0,0,0,0,"0",NA,0,0,35.8342895507812,"SALE OF CONTROLLED SUBSTANCE",743.027526855469,2.70817470550537
2,1,0,1,0,"0",0,0,0,33.2922973632812,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",399.064788818359,1.92348158359528
1,0,0,0,0,"0",0,0,0,29.2331657409668,"FAILURE TO APPEAR, FIRST DEGREE",290.803070068359,2.62422037124634
3,0,1,1,0,"0",NA,0,0,26.0502738952637,"CARRY PIST/RVOLV W/O PERMIT",741.475341796875,1.83567726612091
1,0,0,0,0,"0",0,0,0,45.5710220336914,"HARASSMENT 1ST DEGREE",249.060256958008,1.93917346000671
1,0,0,0,0,"0",0,0,0,26.9459495544434,"POSSESSION OF NARCOTICS",115.428619384766,0.97985303401947
3,0,1,1,1,"1",NA,1,0,56.9240951538086,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",544.818176269531,3.27656626701355
2,1,0,1,0,"0",NA,1,0,27.4516639709473,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",525.428771972656,3.26019859313965
1,0,0,0,0,"0",0,0,0,38.1154747009277,"SALE OF CONTROLLED SUBSTANCE",171.30207824707,0.507019937038422
2,1,0,1,0,"0",0,0,0,22.513162612915,"ROBBERY, SECOND DEGREE",816.173156738281,1.07450950145721
1,0,0,0,0,"0",NA,0,0,21.7385025024414,"LARCENY, SECOND DEGREE",216.559310913086,2.9742214679718
1,0,0,0,0,"0",0,0,0,50.6523513793945,"CRIM VIOL OF PROTECTIVE ORDER",96.7087936401367,0.410692006349564
2,1,0,1,0,"0",0,0,0,45.3834953308105,"SALE OF CONTROLLED SUBSTANCE",282.367065429688,1.05962204933167
1,0,0,0,0,"0",1,0,1,29.4642658233643,"SALE OF CONTROLLED SUBSTANCE",145.707061767578,2.63585567474365
2,1,0,1,0,"0",0,0,0,26.522497177124,"LARCENY, THIRD DEGREE",24.6391353607178,1.86960780620575
3,0,1,1,0,"0",NA,0,0,22.9004802703857,"ROBBERY, SECOND DEGREE",863.07177734375,3.17559123039246
3,0,1,1,0,"0",0,0,0,25.1890335083008,"LARCENY, THIRD DEGREE",355.101989746094,1.42013907432556
2,1,0,1,0,"0",NA,1,0,47.4033699035645,"POSSESSION OF NARCOTICS",388.013610839844,3.20963311195374
1,0,0,0,0,"0",0,0,0,28.9656257629395,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",173.668258666992,2.68565654754639
2,1,0,1,0,"0",0,1,0,24.8613910675049,"CARRYING WEAPONS WITHOUT A PERMIT",82.5622406005859,1.80535066127777
3,0,1,1,0,"0",NA,1,0,46.9904365539551,"CRIMINAL POSS OF PISTOL/REVOLVER",762.1064453125,1.77428197860718
2,1,0,1,0,"0",1,0,1,27.2877883911133,"FAILURE TO APPEAR, FIRST DEGREE",710.881958007812,1.55607652664185
3,0,1,1,0,"0",0,0,0,36.6311187744141,"CRIM VIOL ST CRIM RESTR ORDER",370.015838623047,1.6589058637619
1,0,0,0,0,"0",NA,0,0,21.8866424560547,"CARRYING WEAPONS WITHOUT A PERMIT",368.548980712891,2.61127161979675
2,1,0,1,0,"0",NA,0,0,21.2915706634521,"LARCENY, THIRD DEGREE",354.864532470703,1.23872494697571
1,0,0,0,0,"0",0,0,0,48.0025901794434,"BURGLARY, THIRD DEGREE",385.795104980469,0.601608514785767
2,1,0,1,0,"0",0,1,0,42.0139770507812,"POSSESSION OF NARCOTICS",-0.229177877306938,1.12032973766327
3,0,1,1,0,"0",0,0,0,36.4853477478027,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",829.055847167969,0.904241502285004
1,0,0,0,0,"0",0,0,1,27.20436668396,"BURGLARY, THIRD DEGREE",207.038604736328,0.996284365653992
1,0,0,0,0,"0",NA,0,0,48.7942428588867,"BURGLARY, THIRD DEGREE",360.075439453125,3.03274846076965
1,0,0,0,0,"0",NA,0,0,38.7364692687988,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",916.465393066406,1.29435229301453
3,0,1,1,0,"0",0,0,0,53.8431167602539,"POSSESS OF HALLUC OR 4+ OZ MARIJUANA",36.6043319702148,0.863296568393707
3,0,1,1,0,"0",NA,0,0,19.3876686096191,"BURGLARY, THIRD DEGREE",-0.613000869750977,1.80037128925323
1,0,0,0,0,"0",0,0,0,27.8645668029785,"ASSAULT, SECOND DEGREE",393.232391357422,1.62587487697601
3,0,1,1,0,"0",0,1,0,32.5995559692383,"BURGLARY, THIRD DEGREE",478.8076171875,1.04985594749451
2,1,0,1,1,"0",0,1,0,50.5234832763672,"UNLAWFUL RESTRAINT, FIRST DEGREE",218.203857421875,2.69849491119385
1,0,0,0,0,"0",0,0,0,23.6098461151123,"BURGLARY, THIRD DEGREE",72.4674530029297,1.48636031150818
1,0,0,0,0,"0",NA,0,0,48.3701972961426,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",860.967102050781,2.00381445884705
3,0,1,1,0,"0",0,0,0,35.5172004699707,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",-0.305718421936035,1.49637675285339
3,0,1,1,0,"0",NA,0,0,34.3152809143066,"POSSESSION OF NARCOTICS",755.442504882812,2.46359324455261
2,1,0,1,0,"0",0,1,0,28.5654907226562,"FORGERY, SECOND DEGREE",285.486541748047,0.961532950401306
1,0,0,0,0,"0",0,0,0,39.8000984191895,"CRIM VIOL OF PROTECTIVE ORDER",219.989669799805,1.34797942638397
1,0,0,0,0,"0",NA,0,0,35.307559967041,"POSSESSION OF NARCOTICS",744.90283203125,2.44299101829529
1,0,0,0,0,"0",0,0,0,32.9207878112793,"POSSESS OF HALLUC OR 4+ OZ MARIJUANA",43.7888793945312,3.05301713943481
3,0,1,1,0,"0",0,1,0,50.0595855712891,"CRIM VIOL OF PROTECTIVE ORDER",356.833282470703,1.05189514160156
3,0,1,1,0,"0",0,0,0,24.7072849273682,"POSSESSION OF NARCOTICS",649.314514160156,1.29135358333588
1,0,0,0,0,"0",0,0,0,21.1484470367432,"BURGLARY, THIRD DEGREE",73.6731338500977,2.1530659198761
3,0,1,1,0,"0",0,1,0,51.7544860839844,"ROBBERY, THIRD DEGREE",928.39208984375,0.705350041389465
3,0,1,1,1,"1",NA,0,0,23.8727207183838,"CARRYING WEAPONS WITHOUT A PERMIT",898.106567382812,3.24461245536804
3,0,1,1,0,"0",0,0,0,37.2607688903809,"ROBBERY, FIRST DEGREE",178.596466064453,2.42790555953979
3,0,1,1,0,"0",0,0,0,35.8703308105469,"ASSAULT, SECOND DEGREE",72.5432815551758,3.24688696861267
1,0,0,0,0,"0",0,0,0,33.7061080932617,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",620.413940429688,0.387788683176041
3,0,1,1,0,"0",NA,0,0,53.9684638977051,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",710.4345703125,3.27959752082825
2,1,0,1,0,"0",NA,0,0,27.7431221008301,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",970.199645996094,1.45827531814575
3,0,1,1,0,"0",NA,1,0,52.7968254089355,"POSSESSION OF NARCOTICS",182.808731079102,3.14541697502136
1,0,0,0,0,"0",1,0,0,62.3662147521973,"LARCENY, FIRST DEGREE",410.970458984375,1.81014657020569
2,1,0,1,0,"0",0,0,0,33.4363555908203,"LARCENY, SECOND DEGREE",312.908081054688,0.891514897346497
2,1,0,1,0,"0",NA,0,0,31.3899917602539,"POSSESSION OF NARCOTICS",244.969360351562,3.27580976486206
1,0,0,0,0,"0",NA,0,0,23.5369892120361,"POSSESSION OF NARCOTICS",881.276977539062,2.60713648796082
1,0,0,0,0,"0",0,0,0,38.2929077148438,"LARCENY, THIRD DEGREE",357.687042236328,0.406849712133408
3,0,1,1,0,"0",0,0,0,38.6729507446289,"LARCENY, FIRST DEGREE",378.248596191406,0.921159088611603
2,1,0,1,0,"0",0,0,0,59.1603202819824,"CRIM VIOL ST CRIM RESTR ORDER",-0.367835223674774,2.20519280433655
2,1,0,1,0,"0",0,0,0,26.0344276428223,"CRIM VIOL OF PROTECTIVE ORDER",267.737670898438,0.679989993572235
1,0,0,0,0,"0",0,0,0,28.4547882080078,"FAILURE TO APPEAR, FIRST DEGREE",274.018585205078,0.975868999958038
1,0,0,0,0,"0",0,0,0,27.7845878601074,"ASSAULT, SECOND DEGREE",226.345458984375,0.881595015525818
3,0,1,1,0,"0",0,0,0,22.1671676635742,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",528.822814941406,0.877828121185303
3,0,1,1,1,"0",NA,1,0,21.8504066467285,"ROBBERY, THIRD DEGREE",127.627502441406,1.14804518222809
3,0,1,1,0,"0",NA,0,0,36.627742767334,"HARASSMENT 1ST DEGREE",728.646057128906,2.29375195503235
2,1,0,1,0,"0",0,0,0,29.7435264587402,"ROBBERY, FIRST DEGREE",-0.487333089113235,1.21441662311554
1,0,0,0,0,"0",NA,0,0,23.2699794769287,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",502.435089111328,2.55797505378723
1,0,0,0,0,"0",NA,0,0,22.1602020263672,"POSSESSION OF NARCOTICS",696.055969238281,2.95062375068665
1,0,0,0,0,"0",0,0,0,25.8199310302734,"CRIMINAL POSS OF PISTOL/REVOLVER",360.889404296875,0.984507501125336
3,0,1,1,0,"0",NA,0,0,32.2002830505371,"SELLING WEAPONS TO ALIENS PROHIBITED",733.2451171875,1.56611752510071
1,0,0,0,0,"0",NA,0,0,46.5553970336914,"SALE OF CONTROLLED SUBSTANCE",340.709350585938,2.81588292121887
1,0,0,0,0,"0",0,0,0,51.617862701416,"ASSAULT ON POLICE OR FIRE OFFICER",306.683258056641,0.377173840999603
3,0,1,1,0,"0",NA,0,0,26.7985343933105,"POSSESSION OF NARCOTICS",288.95703125,3.00407719612122
1,0,0,0,0,"0",NA,0,0,27.2418060302734,"CARRY PIST/RVOLV W/O PERMIT",654.747192382812,3.23873066902161
3,0,1,1,1,"1",0,0,0,47.1510162353516,"CRIM VIOL OF PROTECTIVE ORDER",152.041534423828,0.413813024759293
1,0,0,0,0,"0",NA,0,0,30.9532775878906,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",350.014556884766,2.70256090164185
1,0,0,0,0,"0",NA,0,0,44.9738655090332,"LARCENY, FIRST DEGREE",282.96826171875,2.75670838356018
1,0,0,0,0,"0",NA,0,0,28.814998626709,"ESCAPE, FIRST DEGREE",361.387481689453,3.22785115242004
2,1,0,1,1,"1",1,0,0,31.4288291931152,"CRIM VIOL OF PROTECTIVE ORDER",91.2499542236328,0.34550079703331
1,0,0,0,0,"0",NA,0,0,45.1941070556641,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",921.470825195312,2.78666090965271
1,0,0,0,0,"0",0,0,0,24.3273658752441,"LARCENY, SECOND DEGREE",501.224395751953,0.577575266361237
1,0,0,0,0,"0",NA,0,0,31.4532299041748,"CRIMINAL MISCHIEF, FIRST DEGREE",1047.39697265625,2.53503179550171
1,0,0,0,1,"1",NA,0,0,28.6513652801514,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",751.816040039062,1.82091856002808
2,1,0,1,0,"0",0,0,0,21.9234619140625,"ROBBERY, SECOND DEGREE",448.800659179688,1.31125974655151
2,1,0,1,0,"0",NA,0,0,25.7842483520508,"ROBBERY, SECOND DEGREE",377.362091064453,3.27139019966125
3,0,1,1,0,"0",0,0,0,58.6552505493164,"POSSESSION OF NARCOTICS",58.240779876709,2.54398655891418
3,0,1,1,0,"0",0,0,0,47.8539390563965,"ESCAPE, FIRST DEGREE",445.260803222656,0.447222471237183
1,0,0,0,0,"0",NA,0,0,52.6410980224609,"LARCENY, SECOND DEGREE",705.117065429688,3.03622460365295
1,0,0,0,0,"0",NA,0,0,20.2288837432861,"BURGLARY, THIRD DEGREE",350.070770263672,1.95326352119446
2,1,0,1,0,"0",0,1,0,34.333438873291,"POSSESSION OF NARCOTICS",169.746032714844,2.41762375831604
3,0,1,1,0,"0",0,1,0,38.3562316894531,"POSSESSION OF NARCOTICS",343.298461914062,2.4131498336792
2,1,0,1,0,"0",1,1,0,39.5721626281738,"CRIM VIOL OF PROTECTIVE ORDER",283.403839111328,0.784694135189056
2,1,0,1,0,"0",0,1,0,50.0009155273438,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",770.109497070312,0.335889041423798
3,0,1,1,0,"0",0,1,0,38.9047546386719,"LARCENY, THIRD DEGREE",88.3291091918945,1.812051653862
3,0,1,1,0,"0",0,0,0,46.7679824829102,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",104.541275024414,2.64573812484741
3,0,1,1,1,"1",NA,1,0,40.3609809875488,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",388.682189941406,3.0097484588623
1,0,0,0,0,"0",0,0,0,37.7790756225586,"CRIM VIOL ST CRIM RESTR ORDER",206.460754394531,2.59120774269104
1,0,0,0,0,"0",0,0,0,21.454288482666,"BURGLARY, THIRD DEGREE",132.768432617188,0.791829288005829
3,0,1,1,0,"0",NA,1,0,30.4374618530273,"ROBBERY, SECOND DEGREE",968.138610839844,2.30735397338867
1,0,0,0,0,"0",NA,0,0,31.3674049377441,"POSSESSION OF NARCOTICS",236.565795898438,3.10247397422791
2,1,0,1,0,"0",NA,0,0,28.1032066345215,"LARCENY, THIRD DEGREE",250.449661254883,3.0233850479126
1,0,0,0,0,"0",NA,0,0,19.2861633300781,"SALE OF CONTROLLED SUBSTANCE",54.0127143859863,0.755041837692261
2,1,0,1,1,"0",0,0,0,52.4834136962891,"POSSESSION OF NARCOTICS",103.683135986328,2.38588666915894
1,0,0,0,0,"0",0,0,0,25.2904872894287,"POSSESSION OF NARCOTICS",799.957580566406,0.846247732639313
2,1,0,1,0,"0",NA,1,0,41.7691993713379,"LARCENY, FIRST DEGREE",385.488739013672,3.09373569488525
1,0,0,0,0,"0",0,0,0,53.4884567260742,"STRANGULATION 2ND DEGREE",262.896057128906,0.518035411834717
1,0,0,0,0,"0",0,0,0,55.8628463745117,"ASSAULT ON POLICE OR FIRE OFFICER",65.7133636474609,0.856458485126495
3,0,1,1,0,"0",0,0,0,32.7548904418945,"LARCENY, THIRD DEGREE",178.141036987305,0.818615019321442
3,0,1,1,0,"0",0,0,0,29.2520599365234,"CRIM VIOL OF PROTECTIVE ORDER",130.334381103516,2.77877020835876
3,0,1,1,0,"0",0,1,0,25.5662612915039,"POSSESSION OF NARCOTICS",177.145141601562,0.899620532989502
1,0,0,0,0,"0",NA,0,0,59.0094680786133,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",731.180114746094,2.56585741043091
1,0,0,0,0,"0",0,0,0,31.8675289154053,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",672.820983886719,1.26057469844818
2,1,0,1,0,"0",1,1,0,40.8493766784668,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",332.268341064453,1.52685916423798
1,0,0,0,0,"0",0,0,0,25.3836708068848,"CARRYING WEAPONS WITHOUT A PERMIT",417.523101806641,0.498586177825928
3,0,1,1,0,"0",NA,0,0,26.4891948699951,"BURGLARY, THIRD DEGREE",111.137809753418,3.30025339126587
3,0,1,1,0,"0",0,0,0,39.9626007080078,"LARCENY, THIRD DEGREE",295.855560302734,0.662199914455414
